id,name,tr,state,prov,cat,badge,unesco,lat,lon,ap,apn,fd,apkm,apmin,season,entry,wikiurl
insuyu-cave,İnsuyu Cave,İnsuyu Mağarası,Mediterranean,Burdur,water,gem,False,37.65944,30.37417,ISE,Isparta Süleyman Demirel (ISE),≈5h10,30,30,Apr–Jun and Sep–Nov — a constant 14 °C inside whatever the season,₺150 (≈€3.50) · Museum Pass Türkiye accepted,https://en.wikipedia.org/wiki/%C4%B0nsuyu_Cave
cape-gelidonya,Cape Gelidonya Lighthouse,Gelidonya Feneri,Mediterranean,Antalya,coast,gem,False,36.19333,30.40306,AYT,Antalya (AYT),≈2h50,110,105,Mar–May and Oct–Nov — no shade at all on the cape in summer,Free,https://en.wikipedia.org/wiki/Cape_Gelidonya
adrasan-bay,Adrasan,Adrasan,Mediterranean,Antalya,coast,gem,False,36.33333,30.43333,AYT,Antalya (AYT),≈2h50,90,85,Jun–Sep for the water; May and Oct for walking the Lycian Way sections above the bay,Free,"https://en.wikipedia.org/wiki/Adrasan,_Kumluca"
tahtali-dagi-cable-car,Tahtalı Dağı and the Olympos Cable Car,Tahtalı Dağı ve Olympos Teleferik,Mediterranean,Antalya,mountain,icon,False,36.53694,30.44194,AYT,Antalya (AYT),≈2h50,65,65,All year — clearest Nov–Apr; summer afternoons haze over completely,Around €40 return for foreigners; paragliding tandem from about €120,https://en.wikipedia.org/wiki/Tahtal%C4%B1_Da%C4%9F%C4%B1
yanartas-chimaera,Yanartaş (Chimaera),Yanartaş,Mediterranean,Antalya,nature,icon,False,36.43157,30.4558,AYT,Antalya (AYT),≈2h50,80,75,"All year, best Oct–Apr when the nights are cold enough to make the flames vivid",₺150 (≈€3.50) plus parking,https://en.wikipedia.org/wiki/Yanarta%C5%9F
termessos-ancient-city,Termessos,Termessos,Mediterranean,Antalya,ruins,gem,False,36.9825,30.46472,AYT,Antalya (AYT),≈2h50,40,40,Apr–Jun and Sep–Oct — cool at altitude even when Antalya is at 40 °C,₺350 (≈€8) including the national park · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Termessos
suluada-island,Suluada,Suluada,Mediterranean,Antalya,coast,gem,False,36.23861,30.47167,AYT,Antalya (AYT),≈2h50,105,100,Jun–Sep only; the crossing is cancelled in any real wind,"Free island; boat from Adrasan around ₺1,000–1,500 (≈€22–33) per person",https://en.wikipedia.org/wiki/Suluada
lycian-way-eastern-half,Lycian Way — Eastern Half,Likya Yolu — Doğu Bölümü,Mediterranean,Antalya,mountain,icon,False,36.3958,30.4722,AYT,Antalya (AYT),≈2h50,80,75,"Mar–May and Oct–Nov — summer on this section is dangerous, winter snow blocks the high traverses",Free,https://en.wikipedia.org/wiki/Lycian_Way
olympos-ancient-city,Olympos,Olympos Antik Kenti,Mediterranean,Antalya,ruins,icon,False,36.39611,30.4725,AYT,Antalya (AYT),≈2h50,80,75,Apr–Jun and Sep–Oct — the creek dries and the mosquitoes arrive in August,€10 for foreigners · covered by Museum Pass Türkiye and the Mediterranean pass,https://en.wikipedia.org/wiki/Olympus_(Lycia)
cirali-beach,Çıralı,Çıralı,Mediterranean,Antalya,coast,icon,False,36.39667,30.47306,AYT,Antalya (AYT),≈2h50,80,75,"May–Oct for swimming; Apr and Nov for walking, with pensions open most of the year",Free,https://en.wikipedia.org/wiki/%C3%87%C4%B1ral%C4%B1
beydaglari-coastal-national-park,Beydağları Coastal National Park,Beydağları Sahil Milli Parkı,Mediterranean,Antalya,nature,gem,False,36.59444,30.51056,AYT,Antalya (AYT),≈2h50,55,55,Apr–Jun and Sep–Nov — fire risk closes forest tracks in high summer,Free to enter; Göynük canyon around ₺350 (≈€8),https://en.wikipedia.org/wiki/Beyda%C4%9Flar%C4%B1_Coastal_National_Park
sagalassos,Sagalassos,Sagalassos,Mediterranean,Burdur,ruins,icon,False,37.67806,30.51944,ISE,Isparta Süleyman Demirel (ISE),≈5h10,30,30,May–Jun and Sep–Oct — snow can close the road from December to March,₺350 (≈€8) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Sagalassos
aglasun-town,Ağlasun,Ağlasun,Mediterranean,Burdur,village,gem,False,37.64944,30.53389,ISE,Isparta Süleyman Demirel (ISE),≈5h10,35,35,May–Oct — quiet and cold once the excavation season ends,Free,https://en.wikipedia.org/wiki/A%C4%9Flasun
phaselis-ancient-city,Phaselis,Phaselis,Mediterranean,Antalya,ruins,gem,False,36.52361,30.55222,AYT,Antalya (AYT),≈2h50,60,60,May–Jun and Sep–Oct — swimmable water with a fraction of the August crowd,€10 for foreigners · covered by Museum Pass Türkiye and the Mediterranean pass,https://en.wikipedia.org/wiki/Phaselis
isparta-rose-harvest,Isparta Rose Harvest,Isparta Gül Hasadı,Mediterranean,Isparta,nature,gem,False,37.76472,30.55667,ISE,Isparta Süleyman Demirel (ISE),≈5h10,25,25,Late May to mid-June only — outside that window there is nothing to see,Free in the fields; distillery tours a small fee,https://en.wikipedia.org/wiki/Isparta
karain-cave,Karain Cave,Karain Mağarası,Mediterranean,Antalya,water,gem,False,37.07778,30.57083,AYT,Antalya (AYT),≈2h50,35,35,"All year — a cool refuge in summer, though the track is slippery after rain",€5 for foreigners · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Karain_Cave
konyaalti-beach,Konyaaltı Beach,Konyaaltı Plajı,Mediterranean,Antalya,coast,icon,False,36.8611,30.6318,AYT,Antalya (AYT),≈2h50,20,20,Jun–Oct for swimming; the promenade is pleasant all year,Free on the public stretches; sunbed pairs from ₺400 (≈€9),https://en.wikipedia.org/wiki/Konyaalt%C4%B1_Beach
antalya-museum,Antalya Archaeological Museum,Antalya Müzesi,Mediterranean,Antalya,heritage,icon,False,36.8877,30.6772,AYT,Antalya (AYT),≈2h50,15,15,All year — the obvious rainy-day plan on this coast,"€15 for foreigners when open · covered by Museum Pass Türkiye — closed for reconstruction, verify before travelling",https://en.wikipedia.org/wiki/Antalya_Museum
antalya-kaleici,Kaleiçi (Antalya Old Town),Kaleiçi,Mediterranean,Antalya,city,icon,False,36.8841,30.7056,AYT,Antalya (AYT),≈2h50,10,10,Mar–Jun and Sep–Nov — July and August in the lanes are airless,Free to wander; individual museums ₺100–300 (≈€2–7),https://en.wikipedia.org/wiki/Kalei%C3%A7i
davraz-ski,Mount Davraz,Davraz Dağı,Mediterranean,Isparta,mountain,gem,False,37.78456,30.76344,ISE,Isparta Süleyman Demirel (ISE),≈5h10,45,45,Jan–Mar for skiing; Jun–Sep for the ridge walk and the lake views,Day pass around ₺600 (≈€13) with hire extra,https://en.wikipedia.org/wiki/Mount_Davraz
duden-waterfalls,Düden Waterfalls,Düden Şelalesi,Mediterranean,Antalya,water,icon,False,36.8486,30.7806,AYT,Antalya (AYT),≈2h50,10,10,Mar–Jun after the snowmelt — flow drops sharply by late August,"Upper ₺150 (≈€3.50), Lower park ₺100 (≈€2.30)",https://en.wikipedia.org/wiki/D%C3%BCden_Waterfalls
lara-beach,Lara Beach,Lara Plajı,Mediterranean,Antalya,coast,icon,False,36.8492,30.8129,AYT,Antalya (AYT),≈2h50,5,5,"Jun–Oct — August is hot, packed and expensive",Public beach park around ₺150 (≈€3.50) with a sunbed,"https://en.wikipedia.org/wiki/Lara,_Antalya"
kursunlu-waterfall,Kurşunlu Waterfall,Kurşunlu Şelalesi,Mediterranean,Antalya,water,gem,False,37.003,30.821,AYT,Antalya (AYT),≈2h50,15,15,Mar–Jun — the flow is weak by September and the pool goes murky,₺150 (≈€3.50) per person plus a small vehicle fee,https://en.wikipedia.org/wiki/Kur%C5%9Funlu_Waterfall_Nature_Park
egirdir-lake-yesilada,Lake Eğirdir and Yeşilada,Eğirdir Gölü ve Yeşilada,Mediterranean,Isparta,water,icon,False,37.875,30.85056,ISE,Isparta Süleyman Demirel (ISE),≈5h10,55,55,May–Jun and Sep–Oct — swimming is realistic from late June to September,Free,https://en.wikipedia.org/wiki/E%C4%9Firdir
perge-ancient-city,Perge,Perge Antik Kenti,Mediterranean,Antalya,ruins,icon,False,36.96139,30.85389,AYT,Antalya (AYT),≈2h50,10,10,Mar–May and Oct–Nov — the plain hits 40 °C with zero shade in summer,€11 for foreigners · covered by Museum Pass Türkiye and the Mediterranean pass,https://en.wikipedia.org/wiki/Perga
kovada-lake-national-park,Lake Kovada National Park,Kovada Gölü Milli Parkı,Mediterranean,Isparta,nature,gem,False,37.61939,30.87076,ISE,Isparta Süleyman Demirel (ISE),≈5h10,65,65,"Apr–Jun and Sep–Oct — mosquitoes in July, and the lake shrinks badly in drought years",₺150 (≈€3.50) per person plus a vehicle fee,https://en.wikipedia.org/wiki/Lake_Kovada_National_Park
yazili-canyon,Yazılı Canyon,Yazılı Kanyon,Mediterranean,Isparta,water,gem,False,37.46861,30.9225,AYT,Antalya (AYT),≈2h50,85,80,Jun–Sep for swimming; May and Oct for walking without the crowds,₺150 (≈€3.50) per person plus a small vehicle fee,https://en.wikipedia.org/wiki/Yaz%C4%B1l%C4%B1_Canyon_Nature_Park
sillyon-ancient-city,Sillyon,Sillyon,Mediterranean,Antalya,ruins,gem,False,36.9925,30.98972,AYT,Antalya (AYT),≈2h50,25,25,"Mar–May and Oct–Nov — no shade, no water, and the plain bakes in summer",Free — unstaffed,https://en.wikipedia.org/wiki/Sillyon
selge-ancient-city,Selge,Selge,Mediterranean,Antalya,ruins,gem,False,37.22944,31.12722,AYT,Antalya (AYT),≈2h50,60,60,May–Jun and Sep–Oct — the last road is icy and sometimes closed in winter,Free — a small parking donation is usually asked,https://en.wikipedia.org/wiki/Selge
aspendos-theatre,Aspendos,Aspendos,Mediterranean,Antalya,ruins,icon,False,36.93889,31.17222,AYT,Antalya (AYT),≈2h50,45,45,Apr–Jun and Sep–Oct; the opera and ballet festival runs in September,€15 for foreigners · covered by Museum Pass Türkiye and the Mediterranean pass,https://en.wikipedia.org/wiki/Aspendos
koprulu-canyon,Köprülü Canyon,Köprülü Kanyon,Mediterranean,Antalya,water,icon,False,37.19222,31.18083,AYT,Antalya (AYT),≈2h50,60,60,Apr–Oct for rafting; May–Jun has the strongest flow after snowmelt,National park ₺100 (≈€2.30) per car; rafting packages €25–40 with transfer,https://en.wikipedia.org/wiki/K%C3%B6pr%C3%BCl%C3%BC_Canyon
antiochia-in-pisidia,Antiochia in Pisidia,Pisidia Antiokheia,Mediterranean,Isparta,ruins,gem,False,38.30611,31.18917,ISE,Isparta Süleyman Demirel (ISE),≈5h10,115,110,"Apr–Jun and Sep–Oct — 1,200 m up, so cold and often snowy from December",₺150 (≈€3.50) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Antioch_of_Pisidia
side-ancient-town,Side,Side,Mediterranean,Antalya,ruins,icon,False,36.76667,31.38889,AYT,Antalya (AYT),≈2h50,70,70,May–Jun and Sep–Oct — the peninsula is shoulder-to-shoulder in August,€10 for foreigners covering the ancient city and museum · Museum Pass Türkiye accepted,"https://en.wikipedia.org/wiki/Side,_Turkey"
titreyengol-lake,Titreyengöl,Titreyengöl,Mediterranean,Antalya,coast,gem,False,36.78333,31.43333,AYT,Antalya (AYT),≈2h50,75,75,May–Jun and Sep–Oct — the resort strip is saturated in August,Free,https://en.wikipedia.org/wiki/Manavgat
manavgat-waterfall,Manavgat Waterfall,Manavgat Şelalesi,Mediterranean,Antalya,water,icon,False,36.81361,31.45444,AYT,Antalya (AYT),≈2h50,75,75,Apr–Jun for volume; the river runs lower and warmer by September,₺100 (≈€2.30) for the falls park,https://en.wikipedia.org/wiki/Manavgat_Waterfall
seleukeia-pamphylia,Seleukeia (Pamphylia),Seleukeia Antik Kenti,Mediterranean,Antalya,ruins,gem,False,36.87477,31.47344,AYT,Antalya (AYT),≈2h50,80,75,Apr–Jun and Sep–Nov — pleasant in the forest shade even at midday,Free — unstaffed,https://en.wikipedia.org/wiki/Seleucia_(Pamphylia)
ormana-village,Ormana,Ormana,Mediterranean,Antalya,village,gem,False,37.0734,31.58409,AYT,Antalya (AYT),≈2h50,95,90,May–Oct — snow closes some of the approach roads in midwinter,Free — the Antique House charges a small fee,https://en.wikipedia.org/wiki/Erymna
ibradi-town,İbradı,İbradı,Mediterranean,Antalya,village,gem,False,37.09639,31.59611,AYT,Antalya (AYT),≈2h50,95,90,May–Oct — winter brings snow and the gorge road ices over,Free,https://en.wikipedia.org/wiki/%C4%B0brad%C4%B1
altinbesik-cave,Altınbeşik Cave,Altınbeşik Mağarası,Mediterranean,Antalya,water,gem,False,37.03742,31.63333,AYT,Antalya (AYT),≈2h50,100,95,Mar–Jun when meltwater fills the lake; boats often stop running by late summer,₺200 (≈€4.50) including the boat,https://en.wikipedia.org/wiki/Alt%C4%B1nbe%C5%9Fik_Cave_National_Park
alara-castle-alarahan,Alara Castle and Alarahan,Alara Kalesi ve Alarahan,Mediterranean,Antalya,heritage,gem,False,36.6472,31.6672,AYT,Antalya (AYT),≈2h50,105,100,Mar–Jun and Sep–Nov — the tunnel climb is brutal in midsummer heat,Free for the han; small fee for the castle path,https://en.wikipedia.org/wiki/Alara_Castle
akseki-town,Akseki,Akseki,Mediterranean,Antalya,village,gem,False,37.04861,31.79,AYT,Antalya (AYT),≈2h50,115,110,"May–Oct — heavy snow between December and March, though the town stays reachable",Free,https://en.wikipedia.org/wiki/Akseki
alanya-castle,Alanya Castle,Alanya Kalesi,Mediterranean,Antalya,heritage,icon,False,36.53321,31.99076,AYT,Antalya (AYT),≈2h50,150,145,Mar–Jun and Sep–Nov — the climb in July heat is punishing,€12 for foreigners for the citadel · covered by Museum Pass Türkiye; cable car around ₺250 (≈€6),https://en.wikipedia.org/wiki/Alanya_Castle
damlatas-cave,Damlataş Cave,Damlataş Mağarası,Mediterranean,Antalya,water,gem,False,36.5437,31.9932,AYT,Antalya (AYT),≈2h50,145,140,All year — the cool interior is a relief in July and August,₺150 (≈€3.50),https://en.wikipedia.org/wiki/Damlata%C5%9F_Cave
cleopatra-beach-alanya,Cleopatra Beach,Kleopatra Plajı,Mediterranean,Antalya,coast,icon,False,36.55,32,AYT,Antalya (AYT),≈2h50,150,145,May–Oct — the water stays swimmable into November,Free; sunbed and umbrella around ₺400 (≈€9),https://en.wikipedia.org/wiki/Alanya
dim-cayi-river,Dim Çayı,Dim Çayı,Mediterranean,Antalya,water,gem,False,36.5525,32.18778,AYT,Antalya (AYT),≈2h50,170,165,Jun–Sep — the whole point is the cold water when the coast is at 38 °C,Free along the river; Dim Cave ₺200 (≈€4.50),https://en.wikipedia.org/wiki/Dim_River
sapadere-canyon,Sapadere Canyon,Sapadere Kanyonu,Mediterranean,Antalya,water,gem,False,36.5,32.3,AYT,Antalya (AYT),≈2h50,185,180,May–Oct — the walkway closes in winter and after heavy rain,₺250 (≈€5.50),"https://en.wikipedia.org/wiki/Sapadere,_Alanya"
gazipasa-town,Gazipaşa,Gazipaşa,Mediterranean,Antalya,city,gem,False,36.27278,32.31306,AYT,Antalya (AYT),≈2h50,200,195,May–Oct for swimming; Mar–Apr for the coast road and the hills in flower,Free — Selinus is unstaffed,https://en.wikipedia.org/wiki/Gazipa%C5%9Fa
anemurium-ancient-city,Anemurium,Anemurium Antik Kenti,Mediterranean,Mersin,ruins,gem,False,36.02427,32.8026,AYT,Antalya (AYT),≈2h50,265,255,Apr–Jun and Sep–Nov — July and August are merciless with zero shade,₺180 (≈€4) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Anemurium
mamure-castle,Mamure Castle,Mamure Kalesi,Mediterranean,Mersin,heritage,icon,False,36.10048,32.89322,AYT,Antalya (AYT),≈2h50,270,260,Apr–Jun and Sep–Nov — the walls throw no shade at midday,₺150 (≈€3.50) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Mamure_Castle
aydincik-kelenderis,Aydıncık (Kelenderis),Aydıncık,Mediterranean,Mersin,coast,gem,False,36.14167,33.31778,ADA,Adana Şakirpaşa (ADA),≈5h10,260,250,Jun–Oct for the water; May and Nov for walking the coast,Beaches free; Gilindire cave around ₺150 (≈€3.50),"https://en.wikipedia.org/wiki/Ayd%C4%B1nc%C4%B1k,_Mersin"
silifke-town,Silifke,Silifke,Mediterranean,Mersin,city,gem,False,36.37611,33.93222,ADA,Adana Şakirpaşa (ADA),≈5h10,180,175,Mar–Jun and Sep–Nov — the valley is humid and heavy in high summer,Castle free; museum ₺150 (≈€3.50) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Silifke
uzuncaburc-diocaesarea,Uzuncaburç (Diocaesarea),Uzuncaburç,Mediterranean,Mersin,ruins,gem,False,36.58333,33.93333,ADA,Adana Şakirpaşa (ADA),≈5h10,165,160,May–Oct — the plateau road can ice over in winter and the site empties,₺150 (≈€3.50) · Museum Pass Türkiye accepted,https://en.wikipedia.org/wiki/Uzuncabur%C3%A7
cennet-cehennem-sinkholes,Heaven and Hell Sinkholes,Cennet ve Cehennem Obrukları,Mediterranean,Mersin,water,icon,False,36.4454,34.11093,ADA,Adana Şakirpaşa (ADA),≈5h10,155,150,Apr–Jun and Sep–Nov — the climb back out of Heaven in August is punishing,"₺200 (≈€4.50) for the site, Asthma Cave a small extra fee",https://en.wikipedia.org/wiki/Cennet_and_Cehennem
narlikuyu-three-graces,Narlıkuyu,Narlıkuyu,Mediterranean,Mersin,village,gem,False,36.45,34.11667,ADA,Adana Şakirpaşa (ADA),≈5h10,155,150,Apr–Jun and Sep–Oct — lunchtimes in August need booking,Mosaic museum ₺100 (≈€2.30) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Narl%C4%B1kuyu
kizkalesi-maidens-castle,Kızkalesi (Maiden's Castle),Kızkalesi,Mediterranean,Mersin,heritage,icon,False,36.46667,34.15,ADA,Adana Şakirpaşa (ADA),≈5h10,150,145,May–Jun and Sep–Oct — the beach is wall-to-wall Adana and Konya families in August,Free beach; boat return around ₺300 (≈€7) per person,https://en.wikipedia.org/wiki/K%C4%B1zkalesi
korykos-corycus,Korykos (Corycus),Korykos,Mediterranean,Mersin,ruins,gem,False,36.46528,34.15417,ADA,Adana Şakirpaşa (ADA),≈5h10,150,145,Mar–May and Oct–Nov — the tombs are shadeless and the stone bakes in midsummer,Free — the land castle is unstaffed,https://en.wikipedia.org/wiki/Corycus
kanlidivane-canytelis,Kanlıdivane,Kanlıdivane,Mediterranean,Mersin,ruins,gem,False,36.52505,34.17897,ADA,Adana Şakirpaşa (ADA),≈5h10,145,140,"Mar–May and Oct–Nov — no shade at all, and the plateau wind is welcome",Small fee — check locally; often unstaffed,https://en.wikipedia.org/wiki/Kanl%C4%B1divane
cehennemdere-valley,Cehennemdere Valley,Cehennemdere Vadisi,Mediterranean,Mersin,water,gem,False,36.60556,34.31111,ADA,Adana Şakirpaşa (ADA),≈5h10,125,120,May–Oct — the forest road is unreliable after heavy winter rain,Free — a small forestry picnic-ground fee in summer,https://en.wikipedia.org/wiki/Erdemli
cilician-gates-gulek,The Cilician Gates,Gülek Boğazı,Mediterranean,Mersin,drive,icon,False,37.28528,34.78611,ADA,Adana Şakirpaşa (ADA),≈5h10,70,70,Apr–Nov — snow and fog close the old road in midwinter,Free,https://en.wikipedia.org/wiki/Cilician_Gates
tarsus-old-town,Tarsus,Tarsus,Mediterranean,Mersin,city,icon,False,36.9165,34.8951,ADA,Adana Şakirpaşa (ADA),≈5h10,45,45,Mar–May and Oct–Nov — the Çukurova humidity in July and August is genuinely unpleasant,Mostly free; Saint Paul's Well and the museum around ₺100 (≈€2.30) each,"https://en.wikipedia.org/wiki/Tarsus,_Mersin"
kapikaya-canyon,Kapıkaya Canyon,Kapıkaya Kanyonu,Mediterranean,Adana,water,gem,False,37.24444,34.97667,ADA,Adana Şakirpaşa (ADA),≈5h10,50,50,Apr–Jun and Sep–Oct — spring meltwater can close the boardwalk,₺100 (≈€2.30) plus a small parking fee,https://en.wikipedia.org/wiki/Kap%C4%B1kaya_Canyon
varda-viaduct,Varda Viaduct,Varda Köprüsü,Mediterranean,Adana,drive,icon,False,37.243,34.97684,ADA,Adana Şakirpaşa (ADA),≈5h10,50,50,Apr–Jun and Sep–Nov — the gorge is an oven in high summer,Free; regional train ticket around ₺50 (≈€1.10),https://en.wikipedia.org/wiki/Varda_Viaduct
